Level,IdRoot,ParentId,Ten,Ma
3,22147,559,An Hòa,22147
3,1318,42,Yên Thổ,1318
3,8692,239,Trung Thịnh,8692
4,9696969696,27139,Nguyễn Thị Minh Khai,P6-18
3,11449,307,Phù Liễn,11449
3,24317,649,Tân Lập,24317
3,26818,762,Linh Tây,26818
2,941,94,Sóc Trăng,941
3,26599,750,Cù Bị,26599
3,15211,391,Thạch Bình,15211
3,4309,135,Lâm Thượng,4309
3,24688,664,Đắk Mâm,24688
3,32071,967,Trí Phải,32071
2,273,1,Đan Phượng,273
3,22393,568,Vĩnh Thạnh,22393
3,6028,180,Tân Minh,6028
3,15454,394,Định Công,15454
3,19990,479,Phú Sơn,19990
3,29986,868,An Bình B,29986
2,508,49,Duy Xuyên,508
3,23437,612,Tân Cảnh,23437
3,12481,338,Quỳnh Hoa,12481
2,88,10,Sa Pa,88
3,29824,862,Xuân Hiệp,29824
3,3322,100,Thanh Nưa,3322
3,19636,469,Triệu Độ,19636
3,31064,910,Bình Minh,31064
2,42,4,Bảo Lâm,42
2,754,77,Tân Thành,754
3,32068,967,Biển Bạch,32068
3,32244,973,Rạch Gốc,32244
3,8923,248,Đại Đình,8923
3,11437,307,Nam Sơn,11437
3,8686,239,Đồng Luận,8686
3,30817,903,Hòn Đất,30817
3,30838,903,Mỹ Thuận,30838
3,14470,373,Gia Hưng,14470
3,19765,474,Thuận Thành,19765
3,11779,315,Cấp Tiến,11779
3,26221,736,Phú Hòa,26221
3,8602,238,Cự Thắng,8602
3,8,1,Liễu Giai,8
3,8356,235,Phượng Vĩ,8356
3,17530,426,Thọ Thành,17530
3,27175,771,Phường 11,27175
3,20440,504,Ga Ri,20440
3,5473,164,Hương Sơn,5473
3,30616,892,Vĩnh Lợi,30616
3,4006,128,Song Khủa,4006
3,14221,366,Thịnh Long,14221
3,26908,765,Phường 11,26908
3,11011,288,Tân Hưng,11011
3,17221,421,Quỳnh Long,17221
3,7216,213,Mỹ Độ,7216
3,19693,470,Hải Quy,19693
3,1414,45,Tổng Cọt,1414
3,19018,454,Quảng Đông,19018
3,22666,574,Diên Đồng,22666
3,7612,219,Phượng Sơn,7612
3,4210,126,Huổi Một,4210
3,22945,593,Lạc Đạo,22945
3,13636,356,Trần Tế Xương,13636
3,8587,238,Thạch Khoán,8587
3,30442,888,Hiệp Xương,30442
3,15784,398,Thiệu Tiến,15784
3,21514,535,Ba Chùa,21514
3,8842,246,Tiên Lữ,8842
3,30286,883,Mỹ Xuyên,30286
3,2794,83,Tả Thàng,2794
3,14422,372,Lạng Phong,14422
3,27031,767,Phú Trung,27031
3,7363,216,Ngọc Lý,7363
3,11203,299,Đồng Tâm,11203
3,24379,651,Ea Sô,24379
3,21679,543,Hoài Xuân,21679
3,31783,950,1,31783
3,26320,738,Lộ 25,26320
3,31894,958,Vĩnh Hưng,31894
3,4159,125,Phiêng Pằn,4159
3,15097,389,Lộc Thịnh,15097
3,26065,731,Hiệp Hòa,26065
3,23537,618,Ia Dom,23537
3,19237,456,Xuân Ninh,19237
3,14443,372,Văn Phú,14443
3,21589,540,Bùi Thị Xuân,21589
3,16261,403,Xuân Phúc,16261
3,24616,661,Quảng Sơn,24616
3,29407,847,Hưng Mỹ,29407
3,2857,85,Thải Giàng Phố,2857
3,5281,157,Văn Nghĩa,5281
3,9235,256,Khúc Xuyên,9235
3,9790,273,Thọ An,9790
3,12973,342,Đông Hải,12973
3,7918,227,Vân Phú,7918
3,29872,866,4,29872
3,9808,273,Liên Trung,9808
2,462,45,Thị xã Quảng Trị,462
3,4864,150,Hào Lý,4864
3,28477,817,Nhị Quý,28477
3,27604,785,Vĩnh Lộc B,27604
3,13891,361,Liễu Đề,13891
3,29125,836,Bảo Thạnh,29125
3,3412,106,Bình Lư,3412
3,25111,681,Đạ Oai,25111
2,589,58,Thuận Nam,589
3,22507,571,Vạn Khánh,22507
3,17497,425,Diễn Trung,17497
3,14134,364,Xuân Vinh,14134
3,8203,232,Thanh Xá,8203
3,29617,857,Hòa Phú,29617
3,21403,533,Đức Lợi,21403
3,31363,932,Tân Phú Thạnh,31363
3,23995,634,Đak Pơ,23995
3,18943,452,Trung Hóa,18943
3,7525,219,Chũ,7525
3,28012,803,An Thạnh,28012
3,31490,936,Vĩnh Viễn A,31490
3,20062,481,Bắc Sơn,20062
3,18190,439,Sơn Bằng,18190
3,4162,125,Nà Ơt,4162
3,12493,338,Quỳnh Hoàng,12493
3,1324,43,Cốc Pàng,1324
3,27820,798,Tân Lập,27820
3,23815,629,Đê Ar,23815
3,26290,737,Quảng Tiến,26290
3,32152,970,Đầm Dơi,32152
3,6043,180,Đào Viên,6043
3,31867,957,Phước Long,31867
3,24316,649,Pơng Drang,24316
3,28378,819,Mỹ Tân,28378
3,27217,772,Phường 11,27217
3,27277,773,Phường 18,27277
3,32124,968,Phong Điền,32124
3,6121,181,Tân Văn,6121
3,28873,832,Phú Phụng,28873
3,11323,303,Phan Bội Châu,11323
2,153,17,Kim Bôi,153
3,24706,664,Đức Xuyên,24706
2,973,96,Ngọc Hiển,973
3,12118,328,Nhân Hòa,12118
3,2431,75,Quí Quân,2431
3,5221,156,Đồng Bảng,5221
2,543,52,Hoài Nhơn,543
3,23107,597,Đa Mi,23107
3,30073,872,Thanh Mỹ,30073
3,17698,427,Nhân Sơn,17698
3,3158,96,Leng Su Sìn,3158
3,21952,550,Tuy Phước,21952
3,17617,427,Đô Lương,17617
2,6,1,Đống Đa,6
3,21913,549,Nhơn Mỹ,21913
3,19930,478,Phú Thượng,19930
3,20705,510,Đắc Tôi,20705
3,9928,275,Nghĩa Hương,9928
3,17911,429,Nghi Vạn,17911
3,2314,73,Hùng Mỹ,2314
3,19222,456,Duy Ninh,19222
3,20971,517,Tam Xuân II,20971
3,14185,365,Giao Lạc,14185
3,14800,380,Quảng Hưng,14800
3,16060,400,Thịnh Lộc,16060
3,17590,426,Lý Thành,17590
3,8860,253,Cao Phong,8860
3,28114,806,Long Khê,28114
3,4597,139,Phình Hồ,4597
3,31156,917,Thới Long,31156
3,32242,973,Viên An,32242
3,22567,572,Ninh Thủy,22567
3,27463,777,An Lạc A,27463
3,31475,937,Vĩnh Tường,31475
3,622,19,Xuân Phương,622
3,19396,464,Vĩnh Hòa,19396
2,680,68,Bảo Lâm,680
3,22825,585,Hòa Sơn,22825
3,10480,282,Đại Hưng,10480
3,790,27,Sủng Máng,790
3,1624,49,Hạnh Phúc,1624
3,601,21,Đông Ngạc,601
3,277,7,Bách Khoa,277
3,13813,360,Yên Nghĩa,13813
3,10708,292,Hiệp Hòa,10708
3,7825,223,Hoàng Thanh,7825
3,25855,721,Phú An,25855
3,3577,109,Bản Lang,3577
3,10723,292,An Sinh,10723
3,9382,261,Đồng Kỵ,9382
3,5095,154,Thung Nai,5095
3,25654,710,Gò Dầu,25654
3,4339,135,Yên Thắng,4339
3,19603,468,Cam An,19603
3,628,19,Tây Mỗ,628
3,15136,390,Cẩm Quý,15136
3,19528,466,Gio Thành,19528
2,616,62,Sa Thầy,616
3,1954,62,Vân Tùng,1954
3,31147,916,Hưng Lợi,31147
3,11683,309,Đa Phúc,11683
3,24517,654,Hòa Đông,24517
3,15937,399,Hoằng Hà,15937
3,30388,887,Tân An,30388
3,2938,86,Sơn Hà,2938
3,31666,946,Tân Thạnh,31666
3,10573,290,Hoàng Tân,10573
3,32062,966,Khánh Hội,32062
3,22053,557,Xuân Thành,22053
3,25162,683,Tiên Hoàng,25162
3,13114,343,Thanh Tân,13114
3,22228,561,EaBia,22228
3,30880,905,Minh Lương,30880
3,16069,400,Quang Lộc,16069
3,3070,89,Tân Thượng,3070
3,6679,193,Hùng Thắng,6679
3,18292,440,Đức Dũng,18292
2,465,45,Hướng Hóa,465
3,4783,141,Phú Thịnh,4783
3,11113,298,Tân Kỳ,11113
3,9943,275,Cấn Hữu,9943
2,474,46,Huế,474
3,21382,532,Hành Minh,21382
3,31579,944,Long Hưng,31579
3,15661,396,Tân Thành,15661
3,27586,784,Trung Chánh,27586
3,14032,363,Trực Chính,14032
3,16756,415,Tri Lễ,16756
3,26887,764,Phường 5,26887
3,5554,167,Bảo Linh,5554
3,9664,271,Vật Lại,9664
3,10381,281,Đồng Tiến,10381
3,23833,630,Kông Yang,23833
1,86,NULL,Vĩnh Long,86
3,12190,329,Hồ Tùng Mậu,12190
3,24409,651,Cư Jang,24409
3,18970,453,Lê Hóa,18970
3,9079,252,Kim Xá,9079
3,7642,220,Cẩm Đàn,7642
3,16876,418,Hòa Bình,16876
3,12877,341,Thụy Dân,12877
3,27169,771,Phường 14,27169
3,19087,458,Quảng Hải,19087
2,497,48,Hòa Vang,497
3,8365,235,Phùng Xá,8365
3,26905,765,Phường 13,26905
3,18724,446,Cẩm Quan,18724
3,16975,419,Nghĩa Hồng,16975
3,21226,527,Tịnh Giang,21226
1,42,NULL,Hà Tĩnh,42
3,12421,333,Tam Đa,12421
3,3913,122,Huy Bắc,3913
3,28279,815,Tân Long,28279
2,721,74,Thị xã Bến Cát,721
3,6061,180,Hùng Việt,6061
3,8335,234,Ngọc Lập,8335
3,27100,769,Bình Trưng Tây,27100
2,106,12,Tam Đường,106
3,9268,259,Quế Tân,9268
3,5254,156,Nong Luông,5254
3,22171,560,Sơn Hội,22171
3,27538,783,Thái Mỹ,27538
3,24060,638,Chrôh Pơnan,24060
3,8653,238,Lương Nha,8653
3,29365,846,Tập Ngãi,29365
3,24037,635,Ia Trok,24037
3,8332,234,Minh Hòa,8332
3,14068,363,Trực Mỹ,14068
3,27526,783,Phước Thạnh,27526
3,2554,76,Bình Yên,2554
3,28363,819,Hậu Mỹ Bắc B,28363
3,20176,483,Hương Hòa,20176
3,4531,138,Y Can,4531
3,12766,340,Minh Châu,12766
3,25147,682,Triệu Hải,25147
3,28609,822,Phú Kiết,28609
3,9658,271,Phú Sơn,9658
3,9238,258,Văn Môn,9238
2,873,87,Cao Lãnh,873
3,16591,407,Các Sơn,16591
3,18481,443,Quang Lộc,18481
3,26752,760,Cầu Ông Lãnh,26752
3,4684,140,Thạch Lương,4684
3,24091,637,Ia Mláh,24091
3,24220,646,Ya Tờ Mốt,24220
3,6499,187,Lâm Sơn,6499
3,14020,362,Nam Hải,14020
3,16285,404,Tân Thọ,16285
3,9931,275,Cộng Hòa,9931
3,28105,805,Nhựt Ninh,28105
3,1075,32,Nậm Dịch,1075
3,32186,970,Ngọc Chánh,32186
3,9955,276,Liên Quan,9955
3,29992,870,Long Thuận,29992
3,17191,421,Quỳnh Diện,17191
3,23014,596,Bình An,23014
3,24877,674,Rô Men,24877
3,7336,216,Cao Xá,7336
3,15622,396,Vạn Xuân,15622
3,11476,311,Lại Xuân,11476
3,19258,457,Hoa Thủy,19258
3,14371,370,Yên Sơn,14371
3,24586,656,Bông Krang,24586
3,10987,296,Nhân Quyền,10987
3,5515,165,Cải Đan,5515
3,31468,935,Vị Bình,31468
3,18571,445,Thạch Hải,18571
3,16924,418,Tam Thái,16924
3,11083,298,Đại Đồng,11083
3,14266,366,Hải Quang,14266
3,29098,835,Đại Hòa Lộc,29098
3,910,29,Thái An,910
3,18268,440,Đức Yên,18268
3,29956,870,Thường Phước 1,29956
3,24848,675,Đạ Nhim,24848
3,20542,506,Đại Thắng,20542
3,14338,369,Nam Bình,14338
3,3241,98,Sính Phình,3241
3,14197,365,Giao Xuân,14197
3,4810,148,Chăm Mát,4810
3,8179,232,Ninh Dân,8179
3,13990,362,Nam Cường,13990
3,29978,868,An Lạc,29978
3,17734,428,Thanh Mỹ,17734
3,3442,107,Pa ủ,3442
3,21235,528,La Hà,21235
3,30109,873,Mỹ Hội,30109
3,26059,731,Tân Vạn,26059
3,31909,958,Hưng Hội,31909
2,278,1,Thanh Oai,278
3,10933,295,Cẩm Phúc,10933
3,13930,361,Nghĩa Phú,13930
3,30511,890,Nhơn Hưng,30511
3,26101,732,Xuân Lập,26101
2,927,92,Thới Lai,927
3,14464,373,Me,14464
3,23794,629,Kon Dơng,23794
2,377,37,Yên Mô,377
3,2923,86,Gia Phú,2923
3,8248,233,Tiên Phú,8248
3,9154,252,Vĩnh Thịnh,9154
3,27547,783,Tân Thạnh Đông,27547
3,9175,256,Vệ An,9175
3,20707,510,Chà Vàl,20707
3,11896,316,Vĩnh Phong,11896
3,5905,172,Thuận Thành,5905
3,18913,452,Hồng Hóa,18913
3,22747,582,Phủ Hà,22747
3,21880,548,Cát Hải,21880
3,1177,34,Hữu Sản,1177
3,24404,651,Cư ELang,24404
3,12298,331,Đồng Thanh,12298
3,3191,97,Huổi Mí,3191
3,10894,295,Cẩm Hưng,10894
2,439,42,Hương Sơn,439
3,23125,598,Hàm Kiệm,23125
3,1399,45,Trường Hà,1399
3,11443,307,Trần Thành Ngọ,11443
3,14737,377,Yên Nhân,14737
3,6766,195,Cẩm Sơn,6766
2,64,6,Chợ Đồn,64
3,1285,40,Hoà Chung,1285
3,688,24,Quang Trung,688
3,17050,420,Châu Thành,17050
3,4801,148,Tân Thịnh,4801
3,18010,431,Hưng Tây,18010
3,19612,468,Cam Thành,19612
3,6760,195,Mông Dương,6760
3,1753,52,Bắc Hợp,1753
3,3283,99,Nà Sáy,3283
3,1123,33,Cốc Rế,1123
3,12904,341,Thụy Phong,12904
3,25489,705,Tân Lập,25489
3,21799,546,Vĩnh Hảo,21799
3,22861,586,Hộ Hải,22861
3,27745,796,Vĩnh Lợi,27745
3,13042,342,Nam Thắng,13042
3,19483,465,A Dơi,19483
3,3835,120,Pi Toong,3835
3,6325,185,Bắc Sơn,6325
3,8896,247,Hoàng Đan,8896
3,2044,64,Yên Thịnh,2044
3,17569,426,Bắc Thành,17569
3,3796,119,Co Tòng,3796
3,29059,835,Long Hòa,29059
3,14227,366,Hải Trung,14227
3,20665,509,Phú Thọ,20665
3,30322,884,Vĩnh Mỹ,30322
3,27698,794,7,27698
3,27343,774,Phường 13,27343
3,30184,875,Long Hưng A,30184
3,27382,775,Phường 7,27382
3,17425,425,Diễn Liên,17425
3,15250,391,Thành An,15250
3,3784,119,Púng Tra,3784
3,7219,213,Lê Lợi,7219
3,24583,656,Yang Tao,24583
3,2197,66,Liêm Thuỷ,2197
3,29140,836,Phú Ngãi,29140
3,8443,236,Hương Nha,8443
3,12232,330,Đông Kết,12232
3,24787,672,6,24787
3,8728,243,Khai Quang,8728
3,31678,951,Lịch Hội Thượng,31678
2,650,66,Krông Năng,650
3,25078,680,Lộc Tân,25078
3,27220,772,Phường 3,27220
3,23149,599,Lạc Tánh,23149
3,25453,697,Minh Thắng,25453
3,27388,776,Phường 8,27388
3,20488,505,A Rooi,20488
3,17668,427,Đà Sơn,17668
3,16519,406,Quảng Giao,16519
3,21010,522,Lê Hồng Phong,21010
3,14110,364,Xuân Tân,14110
3,2902,86,N.T Phong Hải,2902
2,332,33,Tiên Lữ,332
3,16417,405,Đông Văn,16417
3,31493,936,Lương Nghĩa,31493
3,11440,307,Ngọc Sơn,11440
3,30226,876,Tân Thành,30226
3,3201,97,Na Sang,3201
3,27922,801,Bình Hòa Hưng,27922
3,19942,478,Phú Đa,19942
3,2725,82,Bản Xèo,2725
3,4024,123,Chiềng Khừa,4024
3,7909,227,Thanh Miếu,7909
3,23101,597,Hàm Hiệp,23101
3,10498,282,Hợp Tiến,10498
3,8095,231,Ấm Hạ,8095
3,20302,497,Hòa Sơn,20302
3,23002,595,Hòa Phú,23002
3,28717,816,Bình Xuân,28717
3,28384,819,Thiện Trung,28384
3,700,24,Ngọc Đường,700
3,11539,311,Ngũ Lão,11539
3,23110,598,Thuận Nam,23110
2,918,92,Bình Thuỷ,918
3,820,28,Yên Minh,820
2,932,93,Châu Thành A,932
3,1993,63,Tân Tiến,1993
3,16942,419,Nghĩa Mai,16942
3,28333,818,Thạnh Hoà,28333
3,25324,690,An Lộc,25324
2,527,51,Sơn Tịnh,527
3,24612,660,Nghĩa Thành,24612
3,16267,403,Yên Lạc,16267
3,18013,412,Hưng Chính,18013
3,19918,478,Phú Xuân,19918
3,7954,228,Phú Hộ,7954
3,30832,903,Mỹ Hiệp Sơn,30832
2,333,33,Phù Cừ,333
2,135,15,Lục Yên,135
3,20476,505,Jơ Ngây,20476
3,10948,296,Hưng Thịnh,10948
3,13348,349,Yên Bắc,13348
3,17152,421,Quỳnh Hoa,17152
3,1072,32,Tả Sử Choóng,1072
3,18313,441,Vũ Quang,18313
3,3214,101,Mường Luân,3214
3,14251,366,Hải Hà,14251
3,10870,294,Hợp Đức,10870
3,26542,747,12,26542
3,9022,250,Tráng Việt,9022
1,54,NULL,Phú Yên,54
3,17824,428,Thanh Đức,17824
3,20562,507,Điện Thắng Nam,20562
3,8914,248,Đạo Trù,8914
3,10021,277,Phụng Châu,10021
3,15844,398,Thiệu Đô,15844
3,6154,182,Tân Lang,6154
3,14407,372,Phú Sơn,14407
3,4453,136,Nà Hẩu,4453
3,1039,32,Túng Sán,1039
3,4582,138,Vân Hội,4582
3,12805,340,Đông Lĩnh,12805
3,19786,474,Phú Hội,19786
3,6148,182,Thanh Long,6148
3,24844,673,Đại Lào,24844
3,1843,58,Phùng Chí Kiên,1843
3,18748,446,Cẩm Lạc,18748
3,1435,45,Mã Ba,1435
3,11464,308,Vạn Sơn,11464
3,27445,777,Bình Trị Đông,27445
3,21022,522,Trần Hưng Đạo,21022
3,29011,834,Thuận Điền,29011
3,23809,629,Lơ Pang,23809
3,19600,468,Cam Tuyền,19600
3,10213,279,Liên Phương,10213
3,25411,696,Đoàn Kết,25411
3,31528,943,Kế Sách,31528
3,19546,466,Hải Thái,19546
3,29014,834,Sơn Phú,29014
2,216,24,Tân Yên,216
3,20884,514,Tiên Phong,20884
3,16870,417,Na Ngoi,16870
3,28984,834,Giồng Trôm,28984
3,30640,893,Long Điền A,30640
3,28897,832,Vĩnh Hòa,28897
3,8059,231,Hậu Bổng,8059
3,8323,234,Thượng Long,8323
3,14557,374,Ninh An,14557
3,11392,305,Hàng Kênh,11392
3,12646,339,Tiến Đức,12646
3,12727,340,Chương Dương,12727
3,2674,80,Cam Đường,2674
3,15553,395,Xuân Thắng,15553
3,1951,62,Đức Vân,1951
3,10915,295,Cẩm Sơn,10915
2,116,14,Sơn La,116
3,12412,333,Đình Cao,12412
3,24361,650,Ea Hồ,24361
3,26950,765,Phường 17,26950
3,778,27,Xín Cái,778
3,94,3,Nhật Tân,94
3,3553,109,Mồ Sì San,3553
3,13537,352,An Mỹ,13537
2,172,19,Thị xã Phổ Yên,172
3,4579,138,Việt Hồng,4579
3,15586,395,Xuân Lập,15586
3,9100,252,Đại Đồng,9100
2,737,75,Trảng Bom,737
3,18232,440,Đức Quang,18232
3,27637,785,Bình Chánh,27637
3,8293,234,Mỹ Lung,8293
3,8290,234,Yên Lập,8290
3,30547,891,Ba Chúc,30547
3,6418,186,Nhật Tiến,6418
3,22111,558,Xuân Phước,22111
3,24756,666,Nghĩa Thắng,24756
3,24403,651,Ea Ô,24403
3,19540,466,Gio Hòa,19540
3,13048,342,Bắc Hải,13048
3,10954,296,Hùng Thắng,10954
3,13582,353,Công Lý,13582
3,30349,886,Nhơn Hội,30349
3,20464,504,Dang,20464
3,21139,525,Trà Sơn,21139
3,16846,417,Bảo Thắng,16846
3,29806,861,Thuận An,29806
3,8368,235,Sơn Nga,8368
3,23005,596,Chợ Lầu,23005
3,5125,154,Yên Thượng,5125
3,26107,732,Bàu Trâm,26107
3,17098,421,Cầu Giát,17098
4,9696969696,27142,Bà Huyện Thanh Quan,P9-5
3,11413,306,Đằng Lâm,11413
3,2581,76,Thanh Phát,2581
3,2779,83,Thanh Bình,2779
3,15376,393,Vĩnh Hòa,15376
3,17308,423,Nghĩa Dũng,17308
3,31930,961,Vĩnh Hậu A,31930
3,6019,180,Tân Tiến,6019
2,279,1,Thường Tín,279
3,30121,873,Mỹ Xương,30121
3,30856,904,Tân Thành,30856
3,20500,506,Ái Nghĩa,20500
3,11974,323,Liên Phương,11974
3,10750,293,Phú Thái,10750
3,22981,595,Vĩnh Hảo,22981
3,21946,549,Nhơn Tân,21946
3,2101,65,Thanh Mai,2101
4,9696969696,27139,Nguyễn Thị Diệu,P6-13
3,21412,533,Đức Chánh,21412
3,12793,340,Đông Phong,12793
3,3371,101,Nong U,3371
3,23974,639,Ia Dreng,23974
3,18118,437,Nam Hồng,18118
3,4807,148,Phương Lâm,4807
3,24382,651,Xuân Phú,24382
3,15964,399,Hoằng Lộc,15964
3,25177,683,Tư Nghĩa,25177
3,21754,545,Mỹ Phong,21754
3,12988,342,Đông Xuyên,12988
2,676,68,Lâm Hà,676
3,17407,425,Diễn Hùng,17407
3,10099,277,Trần Phú,10099
3,26182,735,Vĩnh Tân,26182
3,30898,905,Bình An,30898
3,619,21,Phú Diễn,619
4,9696969696,27151,Võ Văn Tần,P5VVT
3,3661,116,Chiềng Đen,3661
3,19438,465,Hướng Việt,19438
3,16066,400,Liên Lộc,16066
3,29035,834,Tân Thanh,29035
3,28438,820,Thạnh Lộc,28438
3,11701,314,Hữu Bằng,11701
3,14458,372,Phú Long,14458
3,8629,238,Tân Minh,8629
3,22876,587,Phước Thái,22876
3,25912,723,Vĩnh Tân,25912
3,19255,457,Ngư Thủy Bắc,19255
3,29962,870,Thường Thới Hậu A,29962
3,4063,124,Chiềng Đông,4063
3,25183,683,Đức Phổ,25183
3,19534,466,Linh Thượng,19534
3,19240,456,An Ninh,19240
3,28930,833,Định Thủy,28930
3,25768,718,Hiệp An,25768
2,571,56,Vạn Ninh,571
3,28786,829,Phú Hưng,28786
3,21505,535,Ba Ngạc,21505
3,8605,238,Tất Thắng,8605
3,8881,247,Hướng Đạo,8881
3,26725,754,Hắc Dịch,26725
3,23542,616,Sa Nghĩa,23542
2,528,51,Tư Nghĩa,528
3,13369,349,Đọi Sơn,13369
3,12196,329,Hồng Vân,12196
3,17089,420,Châu Lý,17089
3,31222,925,Trung An,31222
3,30343,886,Khánh Bình,30343
3,1396,45,Kéo Yên,1396
3,16669,412,Lê Lợi,16669
3,22243,564,Hòa Thành,22243
3,31274,925,Đông Thắng,31274
3,7,1,Cống Vị,7
3,9868,274,Lại Yên,9868
3,1531,47,Đoài Côn,1531
3,1447,46,Hùng Quốc,1447
3,32206,971,Tam Giang,32206
3,31771,949,Vĩnh Thành,31771
3,10165,278,Tân Ước,10165
3,21604,540,Nhơn Hải,21604
3,20746,511,Phước Kim,20746
3,2542,76,Minh Thanh,2542
3,31366,933,Ngã Sáu,31366
3,6082,181,Yên Lỗ,6082
3,19951,478,Vinh Phú,19951
3,15886,399,Hoằng Quỳ,15886
3,25513,705,Trà Vong,25513
3,15220,391,Thạch Long,15220
3,30124,873,Bình Hàng Tây,30124
3,3505,108,Phăng Sô Lin,3505
3,18073,436,Nam Hà,18073
3,15337,392,Hà Toại,15337
3,8086,231,Lâm Lợi,8086
3,12448,336,Phú Khánh,12448
3,1648,50,Hoà Thuận,1648
4,9696969696,27127,Lê Văn Sỹ,P14-2
3,31639,946,Long Phú,31639
3,25840,721,An Điền,25840
3,2809,84,Si Ma Cai,2809
3,3387,105,Tân Phong,3387
3,20140,482,Lộc An,20140
3,25378,695,Tân Lợi,25378
3,3598,111,Tân Uyên,3598
3,27364,775,Phường 11,27364
3,8113,231,Yên Kỳ,8113
3,5599,167,Sơn Phú,5599
3,25261,698,Phú Trung,25261
3,14869,385,Quan Hóa,14869
3,17215,421,Quỳnh Thọ,17215
3,13825,360,Yên Bình,13825
3,8305,234,Xuân Viên,8305
3,14710,377,Mai Sơn,14710
3,25735,712,An Hòa,25735
3,24949,677,Ka Đơn,24949
3,23218,600,Vũ Hoà,23218
3,9343,260,Lạc Vệ,9343
3,17452,425,Diễn Ngọc,17452
2,65,6,Chợ Mới,65
3,27742,796,Vĩnh Châu B,27742
3,18091,436,Thạch Quý,18091
3,16021,400,Triệu Lộc,16021
3,4117,125,Mương Tranh,4117
3,5854,172,Bãi Bông,5854
3,19408,464,Vĩnh Thành,19408
3,26683,753,Phước Long Thọ,26683
3,11194,299,Quang Hưng,11194
3,17710,427,Đại Sơn,17710
3,8156,232,Vân Lĩnh,8156
3,23782,628,Ia O,23782
3,13933,361,Nghĩa Bình,13933
3,4909,151,Dân Hòa,4909
3,1909,61,Nam Mẫu,1909
3,20407,503,Thanh Hà,20407
2,341,34,Thái Thụy,341
3,163,5,Mai Dịch,163
3,20836,513,Bình Sa,20836
3,16039,400,Tuy Lộc,16039
3,16123,401,Nga Thanh,16123
1,64,NULL,Gia Lai,64
3,6553,188,Đồng Bục,6553
3,64,2,Hàng Gai,64
3,2746,82,Cốc San,2746
3,29764,860,Ngãi Tứ,29764
3,20926,515,Trà Giác,20926
3,20887,514,Tiên Thọ,20887
3,6958,201,Phú Hải,6958
3,22750,582,Thanh Sơn,22750
3,7616,220,Thanh Sơn,7616
2,771,79,Quận 10,771
3,30223,876,Hòa Long,30223
3,586,18,Kim Lan,586
2,413,40,Thị xã Cửa Lò,413
3,21877,548,Cát Trinh,21877
3,14896,385,Hiền Chung,14896
3,26482,742,Phú Hữu,26482
3,14530,374,Ninh Giang,14530
3,3787,119,Chiềng Pấc,3787
3,19888,477,Quảng An,19888
3,24127,643,Thống Nhất,24127
3,10514,288,Nhị Châu,10514
3,22363,568,Lộc Thọ,22363
3,11965,323,Quang Trung,11965
3,2896,85,Cốc Lầu,2896
2,825,82,Tân Phú Đông,825
3,10288,280,Tri Trung,10288
3,18178,439,Sơn Châu,18178
3,8374,235,Tùng Khê,8374
3,29017,834,Bình Hoà,29017
3,40,2,Đồng Xuân,40
3,15682,397,Hợp Thành,15682
3,4846,150,Mường Chiềng,4846
3,2413,74,Thành Long,2413
3,30589,892,An Châu,30589
3,26326,738,Xuân Thạnh,26326
4,9696969696,27157,Nguyễn Thiện Thuật,P2-1
3,25999,731,Tân Biên,25999
3,31948,959,Phong Thạnh Đông,31948
3,15409,394,Yên Giang,15409
3,3760,119,Mường Bám,3760
3,9217,258,Đông Tiến,9217
3,3355,100,Sam Mứn,3355
3,19039,454,Quảng Tiến,19039
3,13921,361,Nghĩa Lạc,13921
3,5077,153,Cuối Hạ,5077
3,11485,311,Liên Khê,11485
3,24484,653,Cư Drăm,24484
3,13321,349,Đồng Văn,13321
3,20008,480,Hương Vân,20008
3,11656,313,Trường Sơn,11656
2,414,40,Thị xã Thái Hoà,414
3,1162,34,Tân Thành,1162
3,3541,108,Tủa Sín Chải,3541
3,1501,47,Chí Viễn,1501
3,24655,662,Tâm Thắng,24655
3,28117,806,Long Định,28117
3,4813,148,Yên Mông,4813
3,4594,139,Xà Hồ,4594
3,14320,369,Đông Thành,14320
3,6463,187,Đồng Mỏ,6463
3,2695,82,Trịnh Tường,2695
3,18436,443,Song Lộc,18436
2,598,60,Hàm Thuận Nam,598
3,30574,891,Núi Tô,30574
3,27562,784,Tân Hiệp,27562
3,9508,264,Mỹ Hương,9508
3,6109,181,Tân Hòa,6109
3,12880,341,Thụy Hải,12880
3,21184,527,Tịnh Hiệp,21184
3,9721,272,Vân Phúc,9721
3,31618,945,An Thạnh 1,31618
3,3646,116,Chiềng Lề,3646
3,2629,76,Sầm Dương,2629
3,6916,200,Đầm Hà,6916
3,29401,847,Hòa Lợi,29401
3,25894,726,Tân Định,25894
3,6712,194,Trần Phú,6712
3,28282,815,Đạo Thạnh,28282
3,22684,574,Diên Hòa,22684
3,3484,112,Pú Đao,3484
3,29830,862,Hòa Bình,29830
3,15595,395,Xuân Tân,15595
3,17833,429,Nghi Yên,17833
3,6316,184,Tràng Phái,6316
3,30655,893,Mỹ An,30655
3,20443,504,A Xan,20443
3,10597,290,Kênh Giang,10597
3,29443,848,Long Sơn,29443
3,28687,823,Long Bình,28687
3,8449,236,Xuân Quang,8449
3,2656,80,Xuân Tăng,2656
